"id","label","source","source_url","method","url","path","query_string","headers","body","raw_request","notes"
"norm_qldt_ptit_000073","0","qldt_ptit_burp","https://qldt.ptit.edu.vn/public/favicon.ico","GET","https://qldt.ptit.edu.vn/public/favicon.ico","/public/favicon.ico","","{""Host"": ""qldt.ptit.edu.vn"", ""Cookie"": ""PRESENT"", ""Sec-Ch-Ua-Platform"": ""\""Linux\"""", ""Accept-Language"": ""en-US,en;q=0.9"", ""Sec-Ch-Ua"": ""\""Not=A?Brand\"";v=\""24\"", \""Chromium\"";v=\""140\"""", ""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"", ""Sec-Ch-Ua-Mobile"": ""?0"", ""Accept"": ""image/avif,image/webp,image/apng,image/svg+xml,image/*,*/*;q=0.8"", ""Sec-Fetch-Site"": ""same-origin"", ""Sec-Fetch-Mode"": ""no-cors"", ""Sec-Fetch-Dest"": ""image"", ""Referer"": ""https://qldt.ptit.edu.vn/public/"", ""Accept-Encoding"": ""gzip, deflate, br"", ""Priority"": ""u=1, i""}","","GET /public/favicon.ico HTTP/2
Host: qldt.ptit.edu.vn
Cookie: PRESENT
Sec-Ch-Ua-Platform: ""Linux""
Accept-Language: en-US,en;q=0.9
Sec-Ch-Ua: ""Not=A?Brand"";v=""24"", ""Chromium"";v=""140""
User-Agent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36
Sec-Ch-Ua-Mobile: ?0
Accept: image/avif,image/webp,image/apng,image/svg+xml,image/*,*/*;q=0.8
Sec-Fetch-Site: same-origin
Sec-Fetch-Mode: no-cors
Sec-Fetch-Dest: image
Referer: https://qldt.ptit.edu.vn/public/
Accept-Encoding: gzip, deflate, br
Priority: u=1, i","qldt_ptit_normal"
"norm_qldt_ptit_000074","0","qldt_ptit_burp","https://qldt.ptit.edu.vn/public/signalr/negotiate?clientProtocol=2.1&connectionData=%5B%7B%22name%22%3A%22loginsstat%22%7D%5D&_=1779437887760","GET","https://qldt.ptit.edu.vn/public/signalr/negotiate?clientProtocol=2.1&connectionData=%5B%7B%22name%22%3A%22loginsstat%22%7D%5D&_=1779437887760","/public/signalr/negotiate","clientProtocol=2.1&connectionData=%5B%7B%22name%22%3A%22loginsstat%22%7D%5D&_=1779437887760","{""Host"": ""qldt.ptit.edu.vn"", ""Cookie"": ""PRESENT"", ""Sec-Ch-Ua-Platform"": ""\""Linux\"""", ""Accept-Language"": ""en-US,en;q=0.9"", ""Sec-Ch-Ua"": ""\""Not=A?Brand\"";v=\""24\"", \""Chromium\"";v=\""140\"""", ""Sec-Ch-Ua-Mobile"": ""?0"", ""X-Requested-With"": ""XMLHttpRequest"", ""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"", ""Accept"": ""text/plain, */*; q=0.01"", ""Content-Type"": ""application/json; charset=UTF-8"", ""Sec-Fetch-Site"": ""same-origin"", ""Sec-Fetch-Mode"": ""cors"", ""Sec-Fetch-Dest"": ""empty"", ""Referer"": ""https://qldt.ptit.edu.vn/public/"", ""Accept-Encoding"": ""gzip, deflate, br"", ""Priority"": ""u=1, i""}","","GET /public/signalr/negotiate?clientProtocol=2.1&connectionData=%5B%7B%22name%22%3A%22loginsstat%22%7D%5D&_=1779437887760 HTTP/2
Host: qldt.ptit.edu.vn
Cookie: PRESENT
Sec-Ch-Ua-Platform: ""Linux""
Accept-Language: en-US,en;q=0.9
Sec-Ch-Ua: ""Not=A?Brand"";v=""24"", ""Chromium"";v=""140""
Sec-Ch-Ua-Mobile: ?0
X-Requested-With: XMLHttpRequest
User-Agent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36
Accept: text/plain, */*; q=0.01
Content-Type: application/json; charset=UTF-8
Sec-Fetch-Site: same-origin
Sec-Fetch-Mode: cors
Sec-Fetch-Dest: empty
Referer: https://qldt.ptit.edu.vn/public/
Accept-Encoding: gzip, deflate, br
Priority: u=1, i","qldt_ptit_normal"
"norm_qldt_ptit_000075","0","qldt_ptit_burp","https://qldt.ptit.edu.vn/public/api/web/w-locdsheader","POST","https://qldt.ptit.edu.vn/public/api/web/w-locdsheader","/public/api/web/w-locdsheader","","{""Host"": ""qldt.ptit.edu.vn"", ""Cookie"": ""PRESENT"", ""Content-Length"": ""155"", ""Sec-Ch-Ua-Platform"": ""\""Linux\"""", ""Authorization"": ""PRESENT"", ""Idpc"": ""0"", ""Accept-Language"": ""en-US,en;q=0.9"", ""Sec-Ch-Ua"": ""\""Not=A?Brand\"";v=\""24\"", \""Chromium\"";v=\""140\"""", ""Sec-Ch-Ua-Mobile"": ""?0"", ""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"", ""Accept"": ""application/json, text/plain, */*"", ""Content-Type"": ""application/json"", ""Ua"": ""NQvDt3XDgH1VXMOfPUAGw75zw49/WljCu086EcKRacK7BS8swr9CPX/CggHCpQ=="", ""Origin"": ""https://qldt.ptit.edu.vn"", ""Sec-Fetch-Site"": ""same-origin"", ""Sec-Fetch-Mode"": ""cors"", ""Sec-Fetch-Dest"": ""empty"", ""Referer"": ""https://qldt.ptit.edu.vn/public/"", ""Accept-Encoding"": ""gzip, deflate, br"", ""Priority"": ""u=1, i""}","{""filter"":{""is_tieng_anh"":false,""id"":null,""is_hien_thi"":true},""additional"":{""paging"":{""limit"":100,""page"":1},""ordering"":[{""name"":""thu_tu"",""order_type"":0}]}}","POST /public/api/web/w-locdsheader HTTP/2
Host: qldt.ptit.edu.vn
Cookie: PRESENT
Content-Length: 155
Sec-Ch-Ua-Platform: ""Linux""
Authorization: PRESENT
Idpc: 0
Accept-Language: en-US,en;q=0.9
Sec-Ch-Ua: ""Not=A?Brand"";v=""24"", ""Chromium"";v=""140""
Sec-Ch-Ua-Mobile: ?0
User-Agent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36
Accept: application/json, text/plain, */*
Content-Type: application/json
Ua: NQvDt3XDgH1VXMOfPUAGw75zw49/WljCu086EcKRacK7BS8swr9CPX/CggHCpQ==
Origin: https://qldt.ptit.edu.vn
Sec-Fetch-Site: same-origin
Sec-Fetch-Mode: cors
Sec-Fetch-Dest: empty
Referer: https://qldt.ptit.edu.vn/public/
Accept-Encoding: gzip, deflate, br
Priority: u=1, i

{""filter"":{""is_tieng_anh"":false,""id"":null,""is_hien_thi"":true},""additional"":{""paging"":{""limit"":100,""page"":1},""ordering"":[{""name"":""thu_tu"",""order_type"":0}]}}","qldt_ptit_normal"
"norm_qldt_ptit_000076","0","qldt_ptit_burp","https://qldt.ptit.edu.vn/public/api/web/w-locdssettingdangnhap","POST","https://qldt.ptit.edu.vn/public/api/web/w-locdssettingdangnhap","/public/api/web/w-locdssettingdangnhap","","{""Host"": ""qldt.ptit.edu.vn"", ""Cookie"": ""PRESENT"", ""Content-Length"": ""123"", ""Sec-Ch-Ua-Platform"": ""\""Linux\"""", ""Authorization"": ""PRESENT"", ""Idpc"": ""0"", ""Accept-Language"": ""en-US,en;q=0.9"", ""Sec-Ch-Ua"": ""\""Not=A?Brand\"";v=\""24\"", \""Chromium\"";v=\""140\"""", ""Sec-Ch-Ua-Mobile"": ""?0"", ""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"", ""Accept"": ""application/json, text/plain, */*"", ""Content-Type"": ""application/json"", ""Ua"": ""PirCiMO7GzRXwpE3w7wGJMKCw70UMVjCl1PCjnwzw63Dp2BMLcOhV8KYe0jDrsKDYkQqw6RKwow="", ""Origin"": ""https://qldt.ptit.edu.vn"", ""Sec-Fetch-Site"": ""same-origin"", ""Sec-Fetch-Mode"": ""cors"", ""Sec-Fetch-Dest"": ""empty"", ""Referer"": ""https://qldt.ptit.edu.vn/public/"", ""Accept-Encoding"": ""gzip, deflate, br"", ""Priority"": ""u=1, i""}","{""filter"":{""is_tieng_anh"":false},""additional"":{""paging"":{""limit"":1,""page"":1},""ordering"":[{""name"":null,""order_type"":null}]}}","POST /public/api/web/w-locdssettingdangnhap HTTP/2
Host: qldt.ptit.edu.vn
Cookie: PRESENT
Content-Length: 123
Sec-Ch-Ua-Platform: ""Linux""
Authorization: PRESENT
Idpc: 0
Accept-Language: en-US,en;q=0.9
Sec-Ch-Ua: ""Not=A?Brand"";v=""24"", ""Chromium"";v=""140""
Sec-Ch-Ua-Mobile: ?0
User-Agent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36
Accept: application/json, text/plain, */*
Content-Type: application/json
Ua: PirCiMO7GzRXwpE3w7wGJMKCw70UMVjCl1PCjnwzw63Dp2BMLcOhV8KYe0jDrsKDYkQqw6RKwow=
Origin: https://qldt.ptit.edu.vn
Sec-Fetch-Site: same-origin
Sec-Fetch-Mode: cors
Sec-Fetch-Dest: empty
Referer: https://qldt.ptit.edu.vn/public/
Accept-Encoding: gzip, deflate, br
Priority: u=1, i

{""filter"":{""is_tieng_anh"":false},""additional"":{""paging"":{""limit"":1,""page"":1},""ordering"":[{""name"":null,""order_type"":null}]}}","qldt_ptit_normal"
"norm_qldt_ptit_000077","0","qldt_ptit_burp","https://qldt.ptit.edu.vn/public/api/web/w-locdsngonngu","POST","https://qldt.ptit.edu.vn/public/api/web/w-locdsngonngu","/public/api/web/w-locdsngonngu","","{""Host"": ""qldt.ptit.edu.vn"", ""Cookie"": ""PRESENT"", ""Content-Length"": ""124"", ""Sec-Ch-Ua-Platform"": ""\""Linux\"""", ""Authorization"": ""PRESENT"", ""Idpc"": ""0"", ""Accept-Language"": ""en-US,en;q=0.9"", ""Sec-Ch-Ua"": ""\""Not=A?Brand\"";v=\""24\"", \""Chromium\"";v=\""140\"""", ""Sec-Ch-Ua-Mobile"": ""?0"", ""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"", ""Accept"": ""application/json, text/plain, */*"", ""Content-Type"": ""application/json"", ""Ua"": ""OMKRPMO6CcOxfcODeVtQwp08w7wJw7Vww4IdKSrCilPDpnLCiQfCsxkiL8OqSsKFecKT"", ""Origin"": ""https://qldt.ptit.edu.vn"", ""Sec-Fetch-Site"": ""same-origin"", ""Sec-Fetch-Mode"": ""cors"", ""Sec-Fetch-Dest"": ""empty"", ""Referer"": ""https://qldt.ptit.edu.vn/public/"", ""Accept-Encoding"": ""gzip, deflate, br"", ""Priority"": ""u=1, i""}","{""filter"":{""is_Admin"":false},""additional"":{""paging"":{""limit"":99999,""page"":1},""ordering"":[{""name"":""MaMess"",""order_type"":0}]}}","POST /public/api/web/w-locdsngonngu HTTP/2
Host: qldt.ptit.edu.vn
Cookie: PRESENT
Content-Length: 124
Sec-Ch-Ua-Platform: ""Linux""
Authorization: PRESENT
Idpc: 0
Accept-Language: en-US,en;q=0.9
Sec-Ch-Ua: ""Not=A?Brand"";v=""24"", ""Chromium"";v=""140""
Sec-Ch-Ua-Mobile: ?0
User-Agent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36
Accept: application/json, text/plain, */*
Content-Type: application/json
Ua: OMKRPMO6CcOxfcODeVtQwp08w7wJw7Vww4IdKSrCilPDpnLCiQfCsxkiL8OqSsKFecKT
Origin: https://qldt.ptit.edu.vn
Sec-Fetch-Site: same-origin
Sec-Fetch-Mode: cors
Sec-Fetch-Dest: empty
Referer: https://qldt.ptit.edu.vn/public/
Accept-Encoding: gzip, deflate, br
Priority: u=1, i

{""filter"":{""is_Admin"":false},""additional"":{""paging"":{""limit"":99999,""page"":1},""ordering"":[{""name"":""MaMess"",""order_type"":0}]}}","qldt_ptit_normal"
"norm_qldt_ptit_000078","0","qldt_ptit_burp","https://qldt.ptit.edu.vn/public/api/auth/authconfig","GET","https://qldt.ptit.edu.vn/public/api/auth/authconfig","/public/api/auth/authconfig","","{""Host"": ""qldt.ptit.edu.vn"", ""Cookie"": ""PRESENT"", ""Sec-Ch-Ua-Platform"": ""\""Linux\"""", ""Accept-Language"": ""en-US,en;q=0.9"", ""Sec-Ch-Ua"": ""\""Not=A?Brand\"";v=\""24\"", \""Chromium\"";v=\""140\"""", ""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"", ""Sec-Ch-Ua-Mobile"": ""?0"", ""Accept"": ""*/*"", ""Sec-Fetch-Site"": ""same-origin"", ""Sec-Fetch-Mode"": ""cors"", ""Sec-Fetch-Dest"": ""empty"", ""Referer"": ""https://qldt.ptit.edu.vn/public/"", ""Accept-Encoding"": ""gzip, deflate, br"", ""Priority"": ""u=0, i""}","","GET /public/api/auth/authconfig HTTP/2
Host: qldt.ptit.edu.vn
Cookie: PRESENT
Sec-Ch-Ua-Platform: ""Linux""
Accept-Language: en-US,en;q=0.9
Sec-Ch-Ua: ""Not=A?Brand"";v=""24"", ""Chromium"";v=""140""
User-Agent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36
Sec-Ch-Ua-Mobile: ?0
Accept: */*
Sec-Fetch-Site: same-origin
Sec-Fetch-Mode: cors
Sec-Fetch-Dest: empty
Referer: https://qldt.ptit.edu.vn/public/
Accept-Encoding: gzip, deflate, br
Priority: u=0, i","qldt_ptit_normal"
"norm_qldt_ptit_000079","0","qldt_ptit_burp","https://qldt.ptit.edu.vn/assets/config.json","GET","https://qldt.ptit.edu.vn/assets/config.json","/assets/config.json","","{""Host"": ""qldt.ptit.edu.vn"", ""Cookie"": ""PRESENT"", ""Sec-Ch-Ua-Platform"": ""\""Linux\"""", ""Accept-Language"": ""en-US,en;q=0.9"", ""Sec-Ch-Ua"": ""\""Not=A?Brand\"";v=\""24\"", \""Chromium\"";v=\""140\"""", ""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"", ""Sec-Ch-Ua-Mobile"": ""?0"", ""Accept"": ""*/*"", ""Sec-Fetch-Site"": ""same-origin"", ""Sec-Fetch-Mode"": ""cors"", ""Sec-Fetch-Dest"": ""empty"", ""Referer"": ""https://qldt.ptit.edu.vn/public/"", ""Accept-Encoding"": ""gzip, deflate, br"", ""Priority"": ""u=0, i""}","","GET /assets/config.json HTTP/2
Host: qldt.ptit.edu.vn
Cookie: PRESENT
Sec-Ch-Ua-Platform: ""Linux""
Accept-Language: en-US,en;q=0.9
Sec-Ch-Ua: ""Not=A?Brand"";v=""24"", ""Chromium"";v=""140""
User-Agent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36
Sec-Ch-Ua-Mobile: ?0
Accept: */*
Sec-Fetch-Site: same-origin
Sec-Fetch-Mode: cors
Sec-Fetch-Dest: empty
Referer: https://qldt.ptit.edu.vn/public/
Accept-Encoding: gzip, deflate, br
Priority: u=0, i","qldt_ptit_normal"
"norm_qldt_ptit_000080","0","qldt_ptit_burp","https://qldt.ptit.edu.vn/public/assets/config.json","GET","https://qldt.ptit.edu.vn/public/assets/config.json","/public/assets/config.json","","{""Host"": ""qldt.ptit.edu.vn"", ""Cookie"": ""PRESENT"", ""Sec-Ch-Ua-Platform"": ""\""Linux\"""", ""Accept-Language"": ""en-US,en;q=0.9"", ""Sec-Ch-Ua"": ""\""Not=A?Brand\"";v=\""24\"", \""Chromium\"";v=\""140\"""", ""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"", ""Sec-Ch-Ua-Mobile"": ""?0"", ""Accept"": ""*/*"", ""Sec-Fetch-Site"": ""same-origin"", ""Sec-Fetch-Mode"": ""cors"", ""Sec-Fetch-Dest"": ""empty"", ""Referer"": ""https://qldt.ptit.edu.vn/public/"", ""Accept-Encoding"": ""gzip, deflate, br"", ""Priority"": ""u=0, i""}","","GET /public/assets/config.json HTTP/2
Host: qldt.ptit.edu.vn
Cookie: PRESENT
Sec-Ch-Ua-Platform: ""Linux""
Accept-Language: en-US,en;q=0.9
Sec-Ch-Ua: ""Not=A?Brand"";v=""24"", ""Chromium"";v=""140""
User-Agent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36
Sec-Ch-Ua-Mobile: ?0
Accept: */*
Sec-Fetch-Site: same-origin
Sec-Fetch-Mode: cors
Sec-Fetch-Dest: empty
Referer: https://qldt.ptit.edu.vn/public/
Accept-Encoding: gzip, deflate, br
Priority: u=0, i","qldt_ptit_normal"
"norm_qldt_ptit_000081","0","qldt_ptit_burp","https://apis.google.com/js/platform.js?onload=onLoad","GET","https://apis.google.com/js/platform.js?onload=onLoad","/js/platform.js","onload=onLoad","{""Host"": ""apis.google.com"", ""Cookie"": ""PRESENT"", ""Sec-Ch-Ua-Platform"": ""\""Linux\"""", ""Accept-Language"": ""en-US,en;q=0.9"", ""Sec-Ch-Ua"": ""\""Not=A?Brand\"";v=\""24\"", \""Chromium\"";v=\""140\"""", ""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"", ""Sec-Ch-Ua-Mobile"": ""?0"", ""Accept"": ""*/*"", ""X-Client-Data"": ""CKbgygE="", ""Sec-Fetch-Site"": ""cross-site"", ""Sec-Fetch-Mode"": ""no-cors"", ""Sec-Fetch-Dest"": ""script"", ""Sec-Fetch-Storage-Access"": ""active"", ""Referer"": ""https://qldt.ptit.edu.vn/"", ""Accept-Encoding"": ""gzip, deflate, br"", ""Connection"": ""keep-alive""}","","GET /js/platform.js?onload=onLoad HTTP/1.1
Host: apis.google.com
Cookie: PRESENT
Sec-Ch-Ua-Platform: ""Linux""
Accept-Language: en-US,en;q=0.9
Sec-Ch-Ua: ""Not=A?Brand"";v=""24"", ""Chromium"";v=""140""
User-Agent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36
Sec-Ch-Ua-Mobile: ?0
Accept: */*
X-Client-Data: CKbgygE=
Sec-Fetch-Site: cross-site
Sec-Fetch-Mode: no-cors
Sec-Fetch-Dest: script
Sec-Fetch-Storage-Access: active
Referer: https://qldt.ptit.edu.vn/
Accept-Encoding: gzip, deflate, br
Connection: keep-alive","qldt_ptit_normal"
"norm_qldt_ptit_000082","0","qldt_ptit_burp","https://qldt.ptit.edu.vn/public/scripts.1c5e7c7a5ff0ecbf.js","GET","https://qldt.ptit.edu.vn/public/scripts.1c5e7c7a5ff0ecbf.js","/public/scripts.1c5e7c7a5ff0ecbf.js","","{""Host"": ""qldt.ptit.edu.vn"", ""Cookie"": ""PRESENT"", ""Sec-Ch-Ua-Platform"": ""\""Linux\"""", ""Accept-Language"": ""en-US,en;q=0.9"", ""Sec-Ch-Ua"": ""\""Not=A?Brand\"";v=\""24\"", \""Chromium\"";v=\""140\"""", ""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"", ""Sec-Ch-Ua-Mobile"": ""?0"", ""Accept"": ""*/*"", ""Sec-Fetch-Site"": ""same-origin"", ""Sec-Fetch-Mode"": ""no-cors"", ""Sec-Fetch-Dest"": ""script"", ""Referer"": ""https://qldt.ptit.edu.vn/public/"", ""Accept-Encoding"": ""gzip, deflate, br""}","","GET /public/scripts.1c5e7c7a5ff0ecbf.js HTTP/2
Host: qldt.ptit.edu.vn
Cookie: PRESENT
Sec-Ch-Ua-Platform: ""Linux""
Accept-Language: en-US,en;q=0.9
Sec-Ch-Ua: ""Not=A?Brand"";v=""24"", ""Chromium"";v=""140""
User-Agent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36
Sec-Ch-Ua-Mobile: ?0
Accept: */*
Sec-Fetch-Site: same-origin
Sec-Fetch-Mode: no-cors
Sec-Fetch-Dest: script
Referer: https://qldt.ptit.edu.vn/public/
Accept-Encoding: gzip, deflate, br","qldt_ptit_normal"
"norm_qldt_ptit_000083","0","qldt_ptit_burp","https://qldt.ptit.edu.vn/public/main.727e93d63a9d7aa8.js","GET","https://qldt.ptit.edu.vn/public/main.727e93d63a9d7aa8.js","/public/main.727e93d63a9d7aa8.js","","{""Host"": ""qldt.ptit.edu.vn"", ""Cookie"": ""PRESENT"", ""Origin"": ""https://qldt.ptit.edu.vn"", ""Sec-Ch-Ua-Platform"": ""\""Linux\"""", ""Accept-Language"": ""en-US,en;q=0.9"", ""Sec-Ch-Ua"": ""\""Not=A?Brand\"";v=\""24\"", \""Chromium\"";v=\""140\"""", ""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"", ""Sec-Ch-Ua-Mobile"": ""?0"", ""Accept"": ""*/*"", ""Sec-Fetch-Site"": ""same-origin"", ""Sec-Fetch-Mode"": ""cors"", ""Sec-Fetch-Dest"": ""script"", ""Referer"": ""https://qldt.ptit.edu.vn/public/"", ""Accept-Encoding"": ""gzip, deflate, br"", ""Priority"": ""u=1""}","","GET /public/main.727e93d63a9d7aa8.js HTTP/2
Host: qldt.ptit.edu.vn
Cookie: PRESENT
Origin: https://qldt.ptit.edu.vn
Sec-Ch-Ua-Platform: ""Linux""
Accept-Language: en-US,en;q=0.9
Sec-Ch-Ua: ""Not=A?Brand"";v=""24"", ""Chromium"";v=""140""
User-Agent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36
Sec-Ch-Ua-Mobile: ?0
Accept: */*
Sec-Fetch-Site: same-origin
Sec-Fetch-Mode: cors
Sec-Fetch-Dest: script
Referer: https://qldt.ptit.edu.vn/public/
Accept-Encoding: gzip, deflate, br
Priority: u=1","qldt_ptit_normal"
"norm_qldt_ptit_000084","0","qldt_ptit_burp","https://qldt.ptit.edu.vn/public/vendor.e482d879fd2db71a.js","GET","https://qldt.ptit.edu.vn/public/vendor.e482d879fd2db71a.js","/public/vendor.e482d879fd2db71a.js","","{""Host"": ""qldt.ptit.edu.vn"", ""Cookie"": ""PRESENT"", ""Origin"": ""https://qldt.ptit.edu.vn"", ""Sec-Ch-Ua-Platform"": ""\""Linux\"""", ""Accept-Language"": ""en-US,en;q=0.9"", ""Sec-Ch-Ua"": ""\""Not=A?Brand\"";v=\""24\"", \""Chromium\"";v=\""140\"""", ""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"", ""Sec-Ch-Ua-Mobile"": ""?0"", ""Accept"": ""*/*"", ""Sec-Fetch-Site"": ""same-origin"", ""Sec-Fetch-Mode"": ""cors"", ""Sec-Fetch-Dest"": ""script"", ""Referer"": ""https://qldt.ptit.edu.vn/public/"", ""Accept-Encoding"": ""gzip, deflate, br"", ""Priority"": ""u=1""}","","GET /public/vendor.e482d879fd2db71a.js HTTP/2
Host: qldt.ptit.edu.vn
Cookie: PRESENT
Origin: https://qldt.ptit.edu.vn
Sec-Ch-Ua-Platform: ""Linux""
Accept-Language: en-US,en;q=0.9
Sec-Ch-Ua: ""Not=A?Brand"";v=""24"", ""Chromium"";v=""140""
User-Agent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36
Sec-Ch-Ua-Mobile: ?0
Accept: */*
Sec-Fetch-Site: same-origin
Sec-Fetch-Mode: cors
Sec-Fetch-Dest: script
Referer: https://qldt.ptit.edu.vn/public/
Accept-Encoding: gzip, deflate, br
Priority: u=1","qldt_ptit_normal"
"norm_qldt_ptit_000085","0","qldt_ptit_burp","https://qldt.ptit.edu.vn/public/polyfills.0e6126b2e4b641ab.js","GET","https://qldt.ptit.edu.vn/public/polyfills.0e6126b2e4b641ab.js","/public/polyfills.0e6126b2e4b641ab.js","","{""Host"": ""qldt.ptit.edu.vn"", ""Cookie"": ""PRESENT"", ""Origin"": ""https://qldt.ptit.edu.vn"", ""Sec-Ch-Ua-Platform"": ""\""Linux\"""", ""Accept-Language"": ""en-US,en;q=0.9"", ""Sec-Ch-Ua"": ""\""Not=A?Brand\"";v=\""24\"", \""Chromium\"";v=\""140\"""", ""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"", ""Sec-Ch-Ua-Mobile"": ""?0"", ""Accept"": ""*/*"", ""Sec-Fetch-Site"": ""same-origin"", ""Sec-Fetch-Mode"": ""cors"", ""Sec-Fetch-Dest"": ""script"", ""Referer"": ""https://qldt.ptit.edu.vn/public/"", ""Accept-Encoding"": ""gzip, deflate, br"", ""Priority"": ""u=1""}","","GET /public/polyfills.0e6126b2e4b641ab.js HTTP/2
Host: qldt.ptit.edu.vn
Cookie: PRESENT
Origin: https://qldt.ptit.edu.vn
Sec-Ch-Ua-Platform: ""Linux""
Accept-Language: en-US,en;q=0.9
Sec-Ch-Ua: ""Not=A?Brand"";v=""24"", ""Chromium"";v=""140""
User-Agent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36
Sec-Ch-Ua-Mobile: ?0
Accept: */*
Sec-Fetch-Site: same-origin
Sec-Fetch-Mode: cors
Sec-Fetch-Dest: script
Referer: https://qldt.ptit.edu.vn/public/
Accept-Encoding: gzip, deflate, br
Priority: u=1","qldt_ptit_normal"
